genSrc,metro,city,cnt,capacity,areaCnt,areaCapacity,year
태양광,전북,완주군,237,19830.97,3874,346908.19,2014
태양광,전북,익산시,540,58013.39,3874,346908.19,2014
태양광,전북,임실군,254,23255.15,3874,346908.19,2014
태양광,전북,장수군,74,7784.87,3874,346908.19,2014
태양광,전북,전주시,250,15475.18,3874,346908.19,2014
태양광,전북,정읍시,767,66700.86,3874,346908.19,2014
태양광,전북,진안군,136,13563.03,3874,346908.19,2014
태양광,제주,서귀포시,19,2808.03,41,4100.48,2014
태양광,제주,제주시,22,1292.45,41,4100.48,2014
태양광,충남,계룡시,4,114.47,772,71861.55,2014
태양광,충남,공주시,77,6262.91,772,71861.55,2014
태양광,충남,금산군,28,1576.75,772,71861.55,2014
태양광,충남,논산시,133,9380.07,772,71861.55,2014
태양광,충남,당진시,32,3190.27,772,71861.55,2014
태양광,충남,보령시,33,3301.96,772,71861.55,2014
태양광,충남,부여군,76,8415.81,772,71861.55,2014
태양광,충남,서산시,41,2853.96,772,71861.55,2014
태양광,충남,서천군,51,5143.6,772,71861.55,2014
태양광,충남,아산시,83,9925.5,772,71861.55,2014
태양광,충남,연기군,26,1648.49,772,71861.55,2014
태양광,충남,예산군,54,3293.77,772,71861.55,2014
태양광,충남,천안시,61,6251.95,772,71861.55,2014
태양광,충남,청양군,8,974.8,772,71861.55,2014
태양광,충남,태안군,46,7741.79,772,71861.55,2014
태양광,충남,홍성군,19,1785.45,772,71861.55,2014
태양광,충북,괴산군,53,4281.32,702,46508.61,2014
태양광,충북,단양군,3,638.88,702,46508.61,2014
태양광,충북,보은군,76,4113.19,702,46508.61,2014
태양광,충북,영동군,21,3950.54,702,46508.61,2014
태양광,충북,옥천군,108,6470.7,702,46508.61,2014
태양광,충북,음성군,50,3463.99,702,46508.61,2014
태양광,충북,제천시,42,3370.29,702,46508.61,2014
태양광,충북,증평군,25,2171.01,702,46508.61,2014
태양광,충북,진천군,28,2889.91,702,46508.61,2014
태양광,충북,청원군,1,49.55,702,46508.61,2014
태양광,충북,청주시,193,8503.06,702,46508.61,2014
태양광,충북,충주시,102,6606.17,702,46508.61,2014
풍력,강원,강릉시,1,80.0,1,80.0,2014
풍력,전북,남원시,1,98.0,1,98.0,2014
풍력,제주,제주시,1,99.4,1,99.4,2014
바이오,경남,양산시,2,720.0,3,1170.0,2014
바이오,경남,진주시,1,450.0,3,1170.0,2014
바이오,광주,광산구,1,20.0,1,20.0,2014
바이오,전남,담양군,1,640.0,2,694.0,2014
바이오,전남,순천시,1,54.0,2,694.0,2014
바이오,전북,고창군,1,80.0,3,500.0,2014
바이오,전북,김제시,1,50.0,3,500.0,2014
바이오,전북,정읍시,1,370.0,3,500.0,2014
바이오,제주,제주시,1,99.0,1,99.0,2014
바이오,충남,청양군,1,60.0,1,60.0,2014
바이오,충북,청주시,1,750.0,1,750.0,2014
폐기물,강원,속초시,2,880.0,3,1378.0,2014
폐기물,강원,태백시,1,498.0,3,1378.0,2014
폐기물,경남,거창군,1,133.0,2,533.0,2014
폐기물,경남,창원시,1,400.0,2,533.0,2014
폐기물,경북,성주군,1,170.0,1,170.0,2014
폐기물,전남,담양군,1,290.0,1,290.0,2014
폐기물,충북,음성군,1,500.0,2,1260.0,2014
폐기물,충북,충주시,1,760.0,2,1260.0,2014
소수력,강원,강릉시,2,870.0,5,1863.0,2014
소수력,강원,철원군,1,465.0,5,1863.0,2014
소수력,강원,홍천군,1,430.0,5,1863.0,2014
소수력,강원,화천군,1,98.0,5,1863.0,2014
소수력,경기,구리시,1,45.0,1,45.0,2014
소수력,경북,봉화군,1,410.0,3,879.0,2014
소수력,경북,상주시,1,189.0,3,879.0,2014
소수력,경북,영주시,1,280.0,3,879.0,2014
연료전지,경북,포항시,1,300.0,1,300.0,2014
매립지가스(LFG),대전,대덕구,1,99.0,1,99.0,2014
소수력,부산,금정구,1,55.0,1,55.0,2014
소수력,서울,동작구,1,300.0,1,300.0,2014
해양에너지,전남,진도군,1,110.0,1,110.0,2014
소수력,전북,고창군,1,99.0,2,159.0,2014
소수력,전북,순창군,1,60.0,2,159.0,2014
소수력,충남,논산시,1,320.0,4,1470.0,2014
소수력,충남,보령시,1,490.0,4,1470.0,2014
소수력,충남,아산시,1,180.0,4,1470.0,2014
소수력,충남,예산군,1,480.0,4,1470.0,2014
태양광,강원,강릉시,70,10254.96,626,68253.71,2015
태양광,강원,고성군,53,9347.56,626,68253.71,2015
태양광,강원,동해시,17,1759.93,626,68253.71,2015
태양광,강원,삼척시,23,1298.05,626,68253.71,2015
태양광,강원,속초시,23,1966.41,626,68253.71,2015
태양광,강원,양구군,89,8148.4,626,68253.71,2015
태양광,강원,양양군,13,1271.67,626,68253.71,2015
태양광,강원,영월군,33,8098.7,626,68253.71,2015
태양광,강원,원주시,58,4298.07,626,68253.71,2015
태양광,강원,인제군,33,3063.32,626,68253.71,2015
태양광,강원,철원군,40,3903.2,626,68253.71,2015
태양광,강원,춘천시,58,2833.73,626,68253.71,2015
태양광,강원,태백시,20,2066.39,626,68253.71,2015
태양광,강원,평창군,19,1666.64,626,68253.71,2015
태양광,강원,홍천군,30,2213.96,626,68253.71,2015
태양광,강원,화천군,14,1043.77,626,68253.71,2015
태양광,강원,횡성군,33,5018.95,626,68253.71,2015
태양광,경기,가평군,32,1536.06,1141,75834.27,2015
태양광,경기,고양시,57,4002.2,1141,75834.27,2015
태양광,경기,과천시,1,20.0,1141,75834.27,2015
태양광,경기,광명시,2,68.75,1141,75834.27,2015
태양광,경기,광주시,40,2577.91,1141,75834.27,2015
태양광,경기,구리시,1,273.0,1141,75834.27,2015
태양광,경기,군포시,2,992.8,1141,75834.27,2015
태양광,경기,김포시,58,3829.97,1141,75834.27,2015
태양광,경기,남양주시,33,1897.49,1141,75834.27,2015
태양광,경기,동두천시,6,519.0,1141,75834.27,2015
태양광,경기,부천시,7,265.81,1141,75834.27,2015
태양광,경기,성남시,11,401.52,1141,75834.27,2015
태양광,경기,수원시,29,1347.65,1141,75834.27,2015
태양광,경기,시흥시,28,3143.96,1141,75834.27,2015
태양광,경기,안산시,30,2054.63,1141,75834.27,2015
태양광,경기,안성시,69,5745.27,1141,75834.27,2015
태양광,경기,안양시,6,255.08,1141,75834.27,2015
태양광,경기,양주시,40,1602.8,1141,75834.27,2015
태양광,경기,양평군,31,2424.35,1141,75834.27,2015
태양광,경기,여주시,50,5291.26,1141,75834.27,2015
태양광,경기,연천군,21,682.84,1141,75834.27,2015
태양광,경기,오산시,5,259.24,1141,75834.27,2015
태양광,경기,용인시,41,2591.63,1141,75834.27,2015
태양광,경기,의왕시,4,183.07,1141,75834.27,2015
태양광,경기,의정부시,9,296.05,1141,75834.27,2015
태양광,경기,이천시,59,4523.96,1141,75834.27,2015
태양광,경기,파주시,92,6014.29,1141,75834.27,2015
태양광,경기,평택시,148,8534.71,1141,75834.27,2015
태양광,경기,포천시,66,4958.03,1141,75834.27,2015
태양광,경기,하남시,14,1398.74,1141,75834.27,2015
태양광,경기,화성시,149,8142.2,1141,75834.27,2015
태양광,경남,거제시,16,570.04,988,131352.05,2015
태양광,경남,거창군,49,11357.64,988,131352.05,2015
태양광,경남,고성군,74,7289.82,988,131352.05,2015
태양광,경남,김해시,92,12080.52,988,131352.05,2015
태양광,경남,남해군,46,1889.71,988,131352.05,2015
태양광,경남,밀양시,63,5142.01,988,131352.05,2015
태양광,경남,사천시,129,12984.58,988,131352.05,2015
태양광,경남,산청군,72,10221.53,988,131352.05,2015
태양광,경남,양산시,38,3800.3,988,131352.05,2015
태양광,경남,의령군,33,5301.44,988,131352.05,2015
태양광,경남,진주시,68,14654.3,988,131352.05,2015
태양광,경남,창녕군,45,7217.0,988,131352.05,2015
태양광,경남,창원시,86,9797.08,988,131352.05,2015
태양광,경남,통영시,11,484.16,988,131352.05,2015
태양광,경남,하동군,67,8161.45,988,131352.05,2015
태양광,경남,함안군,51,11450.68,988,131352.05,2015
태양광,경남,함양군,9,1285.6,988,131352.05,2015
태양광,경남,합천군,39,7664.19,988,131352.05,2015
태양광,경북,경산시,51,6411.0,1531,207558.84,2015
태양광,경북,경주시,48,7304.41,1531,207558.84,2015
태양광,경북,고령군,19,1470.96,1531,207558.84,2015
태양광,경북,구미시,63,6898.15,1531,207558.84,2015
태양광,경북,군위군,26,4254.0,1531,207558.84,2015
태양광,경북,김천시,56,5699.03,1531,207558.84,2015
태양광,경북,문경시,27,5047.0,1531,207558.84,2015
태양광,경북,봉화군,63,11255.94,1531,207558.84,2015
태양광,경북,상주시,316,38855.03,1531,207558.84,2015
태양광,경북,성주군,53,8913.93,1531,207558.84,2015
태양광,경북,안동시,90,11819.58,1531,207558.84,2015
태양광,경북,영덕군,23,6266.16,1531,207558.84,2015
태양광,경북,영양군,78,10400.69,1531,207558.84,2015
태양광,경북,영주시,223,23780.61,1531,207558.84,2015
태양광,경북,영천시,93,14774.46,1531,207558.84,2015
태양광,경북,예천군,90,9349.31,1531,207558.84,2015
태양광,경북,울진군,9,592.6,1531,207558.84,2015
태양광,경북,의성군,67,17149.49,1531,207558.84,2015
태양광,경북,청도군,21,1453.13,1531,207558.84,2015
태양광,경북,청송군,45,5321.15,1531,207558.84,2015
태양광,경북,칠곡군,25,2104.33,1531,207558.84,2015
태양광,경북,포항시,45,8437.88,1531,207558.84,2015
태양광,광주,광산구,175,27630.05,343,40527.56,2015
태양광,광주,남구,13,955.3,343,40527.56,2015
태양광,광주,동구,7,1482.78,343,40527.56,2015
태양광,광주,북구,98,7584.12,343,40527.56,2015
태양광,광주,서구,50,2875.31,343,40527.56,2015
태양광,대구,남구,2,28.0,106,8021.01,2015
태양광,대구,달서구,27,2994.41,106,8021.01,2015
태양광,대구,달성군,34,3228.38,106,8021.01,2015
태양광,대구,동구,11,507.76,106,8021.01,2015
태양광,대구,북구,21,889.3,106,8021.01,2015
태양광,대구,서구,2,60.0,106,8021.01,2015
태양광,대구,수성구,9,313.16,106,8021.01,2015
태양광,대전,대덕구,17,663.28,72,2871.45,2015
태양광,대전,동구,12,353.15,72,2871.45,2015
태양광,대전,서구,14,350.87,72,2871.45,2015
태양광,대전,유성구,17,1195.73,72,2871.45,2015
태양광,대전,중구,12,308.42,72,2871.45,2015
태양광,부산,강서구,50,10178.33,136,17100.31,2015
태양광,부산,금정구,9,354.46,136,17100.31,2015
태양광,부산,기장군,15,2266.02,136,17100.31,2015
태양광,부산,남구,3,266.85,136,17100.31,2015
태양광,부산,동구,2,46.0,136,17100.31,2015
태양광,부산,동래구,8,470.48,136,17100.31,2015
태양광,부산,부산진구,5,438.5,136,17100.31,2015
태양광,부산,북구,4,254.29,136,17100.31,2015
태양광,부산,사상구,11,943.45,136,17100.31,2015
태양광,부산,사하구,12,1143.13,136,17100.31,2015
태양광,부산,서구,1,19.52,136,17100.31,2015
태양광,부산,수영구,1,30.0,136,17100.31,2015
태양광,부산,연제구,2,112.85,136,17100.31,2015
태양광,부산,영도구,5,217.8,136,17100.31,2015
태양광,부산,중구,2,104.28,136,17100.31,2015
태양광,부산,해운대구,6,254.35,136,17100.31,2015
태양광,서울,강남구,11,1069.96,212,11170.51,2015
태양광,서울,강동구,11,503.7,212,11170.51,2015
태양광,서울,강북구,10,286.66,212,11170.51,2015
태양광,서울,강서구,9,259.54,212,11170.51,2015
태양광,서울,관악구,6,109.4,212,11170.51,2015
태양광,서울,광진구,14,1044.81,212,11170.51,2015
태양광,서울,구로구,8,486.78,212,11170.51,2015
태양광,서울,금천구,9,471.02,212,11170.51,2015
태양광,서울,노원구,9,392.11,212,11170.51,2015
태양광,서울,도봉구,8,297.42,212,11170.51,2015
태양광,서울,동대문구,7,179.0,212,11170.51,2015
태양광,서울,동작구,6,166.76,212,11170.51,2015
태양광,서울,마포구,13,588.54,212,11170.51,2015
태양광,서울,서대문구,8,245.3,212,11170.51,2015
태양광,서울,서초구,10,436.49,212,11170.51,2015
태양광,서울,성동구,2,1091.88,212,11170.51,2015
태양광,서울,성북구,21,513.68,212,11170.51,2015
태양광,서울,송파구,12,500.56,212,11170.51,2015
태양광,서울,양천구,4,58.13,212,11170.51,2015
태양광,서울,영등포구,8,1083.72,212,11170.51,2015
태양광,서울,용산구,3,28.0,212,11170.51,2015
태양광,서울,은평구,12,356.75,212,11170.51,2015
태양광,서울,종로구,2,21.0,212,11170.51,2015
태양광,서울,중구,2,811.3,212,11170.51,2015
태양광,서울,중랑구,7,168.0,212,11170.51,2015
태양광,세종,,35,3183.46,35,3183.46,2015
태양광,울산,남구,16,1255.65,85,8739.67,2015
태양광,울산,동구,3,55.0,85,8739.67,2015
태양광,울산,북구,23,2892.0,85,8739.67,2015
태양광,울산,울주군,39,4239.64,85,8739.67,2015
태양광,울산,중구,4,297.38,85,8739.67,2015
태양광,인천,강화군,53,2773.42,133,11358.15,2015
태양광,인천,계양구,3,189.0,133,11358.15,2015
태양광,인천,남구,8,553.26,133,11358.15,2015
태양광,인천,남동구,10,566.3,133,11358.15,2015
태양광,인천,부평구,6,260.36,133,11358.15,2015
태양광,인천,서구,26,1663.9,133,11358.15,2015
태양광,인천,옹진군,6,659.0,133,11358.15,2015
태양광,인천,중구,21,4692.91,133,11358.15,2015
태양광,전남,강진군,180,17036.38,3722,425333.62,2015
태양광,전남,고흥군,489,54312.23,3722,425333.62,2015
태양광,전남,곡성군,129,15570.06,3722,425333.62,2015
태양광,전남,광양시,59,5827.52,3722,425333.62,2015
태양광,전남,구례군,13,1068.24,3722,425333.62,2015
태양광,전남,나주시,272,33964.32,3722,425333.62,2015
태양광,전남,담양군,227,25520.08,3722,425333.62,2015
태양광,전남,목포시,45,4961.79,3722,425333.62,2015
태양광,전남,무안군,173,17322.63,3722,425333.62,2015
태양광,전남,보성군,125,18722.85,3722,425333.62,2015
태양광,전남,순천시,138,20247.45,3722,425333.62,2015
태양광,전남,신안군,55,5619.47,3722,425333.62,2015
태양광,전남,여수시,60,5327.03,3722,425333.62,2015
태양광,전남,영광군,131,12667.16,3722,425333.62,2015
태양광,전남,영암군,304,32912.12,3722,425333.62,2015
태양광,전남,완도군,247,26236.37,3722,425333.62,2015
태양광,전남,장성군,184,24481.47,3722,425333.62,2015
태양광,전남,장흥군,68,8460.51,3722,425333.62,2015
태양광,전남,진도군,45,5270.67,3722,425333.62,2015
태양광,전남,함평군,155,18036.05,3722,425333.62,2015
태양광,전남,해남군,482,57167.27,3722,425333.62,2015
태양광,전남,화순군,141,14601.95,3722,425333.62,2015
태양광,전북,고창군,416,44022.32,5376,518972.41,2015
태양광,전북,군산시,314,30285.51,5376,518972.41,2015
태양광,전북,김제시,771,69726.56,5376,518972.41,2015
태양광,전북,남원시,488,47976.23,5376,518972.41,2015
태양광,전북,무주군,15,2818.2,5376,518972.41,2015
태양광,전북,부안군,246,24733.88,5376,518972.41,2015
태양광,전북,순창군,115,11827.94,5376,518972.41,2015
태양광,전북,완주군,313,29463.36,5376,518972.41,2015
태양광,전북,익산시,759,85022.16,5376,518972.41,2015
태양광,전북,임실군,361,33098.47,5376,518972.41,2015
태양광,전북,장수군,102,11568.95,5376,518972.41,2015
태양광,전북,전주시,301,19074.91,5376,518972.41,2015
태양광,전북,정읍시,976,89178.41,5376,518972.41,2015
태양광,전북,진안군,199,20175.51,5376,518972.41,2015
태양광,제주,서귀포시,21,3028.76,43,4321.21,2015
태양광,제주,제주시,22,1292.45,43,4321.21,2015
태양광,충남,계룡시,5,155.47,1766,181393.67,2015
태양광,충남,공주시,176,14794.49,1766,181393.67,2015
태양광,충남,금산군,71,4977.52,1766,181393.67,2015
태양광,충남,논산시,388,38007.55,1766,181393.67,2015
태양광,충남,당진시,86,9184.42,1766,181393.67,2015
태양광,충남,보령시,116,13643.96,1766,181393.67,2015
태양광,충남,부여군,202,21817.85,1766,181393.67,2015
태양광,충남,서산시,89,8289.21,1766,181393.67,2015
태양광,충남,서천군,145,14293.63,1766,181393.67,2015
태양광,충남,아산시,120,12775.94,1766,181393.67,2015
태양광,충남,연기군,29,1775.79,1766,181393.67,2015
태양광,충남,예산군,80,4848.0,1766,181393.67,2015
태양광,충남,천안시,80,8256.45,1766,181393.67,2015
태양광,충남,청양군,26,2398.18,1766,181393.67,2015
태양광,충남,태안군,98,16645.26,1766,181393.67,2015
태양광,충남,홍성군,55,9529.95,1766,181393.67,2015
태양광,충북,괴산군,126,11343.82,1111,84922.28,2015
태양광,충북,단양군,19,2153.88,1111,84922.28,2015
태양광,충북,보은군,127,8406.67,1111,84922.28,2015
태양광,충북,영동군,38,7787.57,1111,84922.28,2015
태양광,충북,옥천군,154,10451.2,1111,84922.28,2015
태양광,충북,음성군,72,5296.62,1111,84922.28,2015
태양광,충북,제천시,66,6142.59,1111,84922.28,2015
태양광,충북,증평군,33,2659.72,1111,84922.28,2015
태양광,충북,진천군,60,6544.62,1111,84922.28,2015
태양광,충북,청원군,1,49.55,1111,84922.28,2015
태양광,충북,청주시,268,13630.13,1111,84922.28,2015
태양광,충북,충주시,147,10455.91,1111,84922.28,2015
풍력,강원,강릉시,1,80.0,2,179.0,2015
풍력,강원,홍천군,1,99.0,2,179.0,2015
풍력,경남,창녕군,1,20.0,1,20.0,2015
풍력,전북,남원시,1,98.0,1,98.0,2015
풍력,제주,제주시,1,99.4,1,99.4,2015
바이오,강원,춘천시,1,800.0,1,800.0,2015
바이오,경기,이천시,1,250.0,1,250.0,2015
바이오,경남,양산시,2,720.0,3,1170.0,2015
바이오,경남,진주시,1,450.0,3,1170.0,2015
바이오,광주,광산구,1,20.0,1,20.0,2015
바이오,전남,담양군,1,640.0,1,640.0,2015
바이오,전북,고창군,1,80.0,4,650.0,2015
바이오,전북,김제시,1,50.0,4,650.0,2015
바이오,전북,정읍시,2,520.0,4,650.0,2015
바이오,제주,제주시,1,99.0,1,99.0,2015
바이오,충남,청양군,1,60.0,1,60.0,2015
바이오,충북,청주시,1,750.0,1,750.0,2015
폐기물,강원,속초시,2,880.0,3,1378.0,2015
폐기물,강원,태백시,1,498.0,3,1378.0,2015
폐기물,경남,거창군,1,133.0,2,533.0,2015
폐기물,경남,창원시,1,400.0,2,533.0,2015
폐기물,경북,성주군,1,170.0,2,330.0,2015
